true_label,predicted_label,predicted_probability,is_correct,confidence,social_activity_score,socializing_score,introversion_score,Time_spent_Alone,Stage_fear,Social_event_attendance,Drained_after_socializing,Going_outside
0,1,0.9772474122833205,False,0.9772474122833205,4.082521682171738,5.662410038822694,-1.579888356650957,-1.0499128716904669,-0.5266318034509623,0.2821017854825666,-0.5299754849604901,1.4950989381936677
0,1,0.9887868124848967,False,0.9887868124848967,3.4752512923309435,4.712554022150929,-1.237302729819986,-0.7073272448594959,-0.5266318034509623,-0.0931426116364238,-0.5299754849604901,1.4950989381936677
0,1,0.9949388697348421,False,0.9949388697348421,2.2407551953457334,2.450301044672808,-0.2095458493270741,0.3204296356334159,-0.5266318034509623,-0.4683870087554144,-0.5299754849604901,1.4950989381936677
1,0,0.03424709272160588,False,0.9657529072783941,-4.295782383847495,-7.8734342568635345,3.57765187301604,1.6907721429572984,1.898859874103892,-1.594120200112386,1.8868797300587408,-0.5258593755176212
0,1,0.9975283804651912,False,0.9975283804651912,-2.0647893149545715,-0.8274865851345854,-1.237302729819986,-0.7073272448594959,-0.5266318034509623,-0.8436314058744049,-0.5299754849604901,-0.020619797089799
0,1,0.9649083833189714,False,0.9649083833189714,2.6277897737997016,1.809578742633864,0.8182110311658377,1.3481865161263278,-0.5266318034509623,-0.0931426116364238,-0.5299754849604901,1.4950989381936677
0,1,0.7419525933184304,False,0.7419525933184304,-6.140499836146027,-5.930953986818953,-0.2095458493270741,0.3204296356334159,1.898859874103892,-0.8436314058744049,-0.5299754849604901,-2.041578110801088
0,1,0.9922604399015029,False,0.9922604399015029,1.2647315372590382,2.159448640248053,-0.8947171029890153,-0.3647416180285253,-0.5266318034509623,0.6573461826015572,-0.5299754849604901,0.4846197813380231
1,0,0.12184437995964693,False,0.8781556200403531,-4.654178512511799,-7.889244758696868,3.235066246185069,1.3481865161263278,1.898859874103892,-0.8436314058744049,1.8868797300587408,-1.0310989539454434
0,1,0.9839753849687136,False,0.9839753849687136,6.415545562477632,7.652848292297618,-1.237302729819986,-0.7073272448594959,-0.5266318034509623,1.4078349768395382,-0.5299754849604901,1.4950989381936677
0,1,0.988613914540665,False,0.988613914540665,2.959654574321523,3.854371677310538,-0.8947171029890153,-0.3647416180285253,-0.5266318034509623,0.6573461826015572,-0.5299754849604901,0.4846197813380231
0,1,0.9372044139823359,False,0.9372044139823359,4.067106455470428,5.646994812121385,-1.579888356650957,-1.0499128716904669,-0.5266318034509623,-0.0931426116364238,-0.5299754849604901,1.4950989381936677
0,1,0.9838201297250122,False,0.9838201297250122,3.5654919224089374,4.460209025397953,-0.8947171029890153,-0.3647416180285253,-0.5266318034509623,0.2821017854825666,-0.5299754849604901,0.9898593597658452
1,0,0.09562060902545606,False,0.9043793909745439,-4.693018018506654,-8.613255518353665,3.92023749984701,2.0333577697882688,1.898859874103892,-1.2188758029933957,1.8868797300587408,-2.041578110801088
1,0,0.024747600253676668,False,0.9752523997463234,-5.553702760126252,-9.131354633142292,3.57765187301604,1.6907721429572984,-0.5266318034509623,-1.9693645972313765,1.8868797300587408,-1.5363385323732657
1,0,0.01952423797650594,False,0.9804757620234941,-4.917034958636219,-6.439173070666435,1.522138112030216,-0.3647416180285253,-0.5266318034509623,-1.594120200112386,1.8868797300587408,-1.0310989539454434
0,1,0.9880257040710161,False,0.9880257040710161,0.6384208753506042,2.218309232001561,-1.579888356650957,-1.0499128716904669,-0.5266318034509623,-0.4683870087554144,-0.5299754849604901,0.4846197813380231
0,1,0.9852961495666973,False,0.9852961495666973,2.9728777974098786,3.182423646736953,-0.2095458493270741,0.3204296356334159,-0.5266318034509623,1.4078349768395382,-0.5299754849604901,-0.020619797089799
1,0,0.01652075064939537,False,0.9834792493506046,-4.081363621439954,-7.659015494455994,3.57765187301604,1.6907721429572984,1.898859874103892,-1.594120200112386,1.8868797300587408,-1.0310989539454434
0,1,0.979382524742694,False,0.979382524742694,2.9288241209189056,4.508712477569863,-1.579888356650957,-1.0499128716904669,-0.5266318034509623,-0.0931426116364238,-0.5299754849604901,0.4846197813380231
1,0,0.004414589201302677,False,0.9955854107986973,-5.6528674880324665,-7.156249772860246,1.5033822848277787,2.0333577697882688,-0.5266318034509623,-0.8436314058744049,-0.5299754849604901,-2.041578110801088
0,1,0.9994585523845835,False,0.9994585523845835,3.133703432121328,4.371006161941314,-1.237302729819986,-0.7073272448594959,-0.5266318034509623,1.783079373958529,-0.5299754849604901,0.4846197813380231
0,1,0.9563762569186115,False,0.9563762569186115,0.7925144158467866,2.3724027724977432,-1.579888356650957,-1.0499128716904669,-0.5266318034509623,1.0325905797205477,-0.5299754849604901,0.4846197813380231
1,0,0.09659154534550547,False,0.9034084546544945,-3.905122760027196,-7.825360259874206,3.92023749984701,2.0333577697882688,-0.5266318034509623,-0.8436314058744049,1.8868797300587408,-0.5258593755176212
1,0,0.020594332024195836,False,0.9794056679758042,-4.378772923192828,-6.224740834851578,1.84596791165875,2.37594339661924,1.898859874103892,-1.2188758029933957,-0.5299754849604901,-0.020619797089799
0,1,0.993477935736444,False,0.993477935736444,3.2049037901316817,4.099620893120697,-0.8947171029890153,-0.3647416180285253,-0.5266318034509623,1.4078349768395382,-0.5299754849604901,-0.020619797089799
0,1,0.9885471673117692,False,0.9885471673117692,2.958221532568144,4.5381098892191005,-1.579888356650957,-1.0499128716904669,-0.5266318034509623,-0.0931426116364238,-0.5299754849604901,0.9898593597658452
1,0,0.14408496665820852,False,0.8559150333417915,-3.4174904119136364,-3.2079445625865626,-0.2095458493270741,0.3204296356334159,-0.5266318034509623,-0.8436314058744049,-0.5299754849604901,-0.5258593755176212
1,0,0.029344947645967772,False,0.9706550523540323,-4.801021962275318,-9.0638450889533,4.262823126677981,2.37594339661924,1.898859874103892,-1.594120200112386,1.8868797300587408,-1.0310989539454434
0,1,0.9914167128732315,False,0.9914167128732315,2.9854269406044294,3.880144043593445,-0.8947171029890153,-0.3647416180285253,-0.5266318034509623,0.2821017854825666,-0.5299754849604901,0.9898593597658452
0,1,0.9940538256882838,False,0.9940538256882838,0.8528396377581458,2.4327279944091025,-1.579888356650957,-1.0499128716904669,-0.5266318034509623,-0.4683870087554144,-0.5299754849604901,-0.020619797089799
1,0,0.014681658201314148,False,0.9853183417986858,-2.912250833485814,-7.517659586994766,4.605408753508952,2.7185290234502104,1.898859874103892,-0.8436314058744049,1.8868797300587408,-0.020619797089799
0,1,0.9936086912297926,False,0.9936086912297926,1.6055204356090798,2.842823165429066,-1.237302729819986,-0.7073272448594959,-0.5266318034509623,-0.0931426116364238,-0.5299754849604901,0.4846197813380231
0,1,0.978015417712985,False,0.978015417712985,-2.058972265975287,-1.8494264166482128,-0.2095458493270741,0.3204296356334159,-0.5266318034509623,-0.8436314058744049,-0.5299754849604901,0.4846197813380231
1,0,0.04912027242265081,False,0.9508797275773492,-4.396380153507089,-8.316617653354099,3.92023749984701,2.0333577697882688,-0.5266318034509623,-1.2188758029933957,1.8868797300587408,-0.5258593755176212
1,0,0.066098740030843,False,0.933901259969157,-4.425777565156327,-8.346015065003337,3.92023749984701,2.0333577697882688,1.898859874103892,-1.2188758029933957,1.8868797300587408,-1.0310989539454434
0,1,0.600488774789962,False,0.600488774789962,-3.4174904119136364,-2.522773308924621,-0.8947171029890153,-0.3647416180285253,1.898859874103892,-0.8436314058744049,-0.5299754849604901,-0.5258593755176212
0,1,0.9925150001847758,False,0.9925150001847758,3.727750598873765,4.622467701862781,-0.8947171029890153,-0.3647416180285253,-0.5266318034509623,1.4078349768395382,-0.5299754849604901,0.9898593597658452
1,0,0.4375216115017863,False,0.5624783884982136,-2.9079517082256787,-5.800432327579777,2.8924806193540986,1.0056008892953572,1.898859874103892,1.4078349768395382,1.8868797300587408,-1.5363385323732657
0,1,0.993930458491797,False,0.993930458491797,0.4180289805873705,1.312746083576386,-0.8947171029890153,-0.3647416180285253,-0.5266318034509623,-0.4683870087554144,-0.5299754849604901,1.4950989381936677
1,0,0.1494394331444986,False,0.8505605668555014,-3.3036694191656872,-5.510978784857844,2.207309365692157,0.3204296356334159,1.898859874103892,-0.4683870087554144,1.8868797300587408,-1.0310989539454434
1,0,0.004501401264871216,False,0.9954985987351288,-6.890988630384008,-11.15381175706199,4.262823126677981,2.37594339661924,1.898859874103892,-1.594120200112386,1.8868797300587408,-2.041578110801088
1,0,0.01195345159948613,False,0.9880465484005139,-3.968975670445384,-6.176285036137541,2.207309365692157,0.3204296356334159,1.898859874103892,-1.9693645972313765,1.8868797300587408,-1.0310989539454434
1,0,0.00474652569899918,False,0.9952534743010009,-5.519247261357304,-8.069142253880432,2.549894992523128,0.6630152624643866,-0.5266318034509623,-0.8436314058744049,1.8868797300587408,-1.5363385323732657
0,1,0.9893421730701909,False,0.9893421730701909,1.7810023351622633,1.305376930827396,0.4756254043348671,1.0056008892953572,-0.5266318034509623,1.783079373958529,-0.5299754849604901,-0.020619797089799
1,0,0.0010807318151667892,False,0.9989192681848332,-7.022416853446218,-7.840627884612056,0.8182110311658377,1.3481865161263278,1.898859874103892,-1.9693645972313765,-0.5299754849604901,-2.041578110801088
1,0,0.035492659862226474,False,0.9645073401377735,-4.098970851754216,-8.361793978432198,4.262823126677981,2.37594339661924,1.898859874103892,-1.594120200112386,1.8868797300587408,-1.5363385323732657
0,1,0.8180387996104291,False,0.8180387996104291,-5.896683662089247,-6.733650520457521,0.8369668583682743,-1.0499128716904669,1.898859874103892,-0.8436314058744049,1.8868797300587408,-2.041578110801088
0,1,0.9912911573337398,False,0.9912911573337398,0.3909796559274922,1.970868012578449,-1.579888356650957,-1.0499128716904669,-0.5266318034509623,-0.8436314058744049,-0.5299754849604901,0.4846197813380231
0,1,0.6869804733291316,False,0.6869804733291316,3.953959542616284,4.848676645605299,-0.8947171029890153,-0.3647416180285253,-0.5266318034509623,1.4078349768395382,-0.5299754849604901,0.4846197813380231
1,0,0.003433573962012146,False,0.9965664260379878,-5.617653027403942,-5.750692804907839,0.1330397775038965,0.6630152624643866,1.898859874103892,-0.8436314058744049,-0.5299754849604901,-1.0310989539454434
0,1,0.6857393510473443,False,0.6857393510473443,-2.8785542965764392,-6.456206169592479,3.57765187301604,1.6907721429572984,1.898859874103892,1.4078349768395382,1.8868797300587408,-1.0310989539454434
1,0,0.03578046270114281,False,0.9642195372988572,-6.4305616903067335,-8.980456682829862,2.549894992523128,0.6630152624643866,1.898859874103892,-1.9693645972313765,1.8868797300587408,-2.041578110801088
0,1,0.5077677595800673,False,0.5077677595800673,-3.924163032094837,-7.5018149051108765,3.57765187301604,1.6907721429572984,1.898859874103892,-1.594120200112386,1.8868797300587408,-0.5258593755176212
1,0,0.02766985487602319,False,0.9723301451239769,-4.03874298670236,-5.560881098732576,1.522138112030216,-0.3647416180285253,-0.5266318034509623,-0.8436314058744049,1.8868797300587408,-1.0310989539454434
1,0,0.011748928147420653,False,0.9882510718525793,-5.8033359831623175,-6.621547014328155,0.8182110311658377,1.3481865161263278,1.898859874103892,-1.9693645972313765,-0.5299754849604901,-2.041578110801088
0,1,0.9961386141438877,False,0.9961386141438877,1.6407348962376034,2.8780376260575897,-1.237302729819986,-0.7073272448594959,-0.5266318034509623,-0.0931426116364238,-0.5299754849604901,1.4950989381936677
1,0,0.0370774837585113,False,0.9629225162414887,-2.2777750356087343,-4.485084401300892,2.207309365692157,0.3204296356334159,1.898859874103892,-0.0931426116364238,1.8868797300587408,-0.020619797089799
1,0,0.03424709272160588,False,0.9657529072783941,-4.283992202512518,-7.861644075528558,3.57765187301604,1.6907721429572984,1.898859874103892,-1.594120200112386,1.8868797300587408,-0.5258593755176212
1,0,0.3460033654490312,False,0.6539966345509688,-4.037984024842785,-4.513609429177652,0.4756254043348671,1.0056008892953572,-0.5266318034509623,-1.9693645972313765,-0.5299754849604901,-0.020619797089799
0,1,0.995366507528216,False,0.995366507528216,5.421240594182872,6.315957697171887,-0.8947171029890153,-0.3647416180285253,-0.5266318034509623,0.6573461826015572,-0.5299754849604901,1.4950989381936677
1,0,0.03125706766153364,False,0.9687429323384663,-5.33565895235238,-8.570725198537449,3.235066246185069,1.3481865161263278,1.898859874103892,-1.594120200112386,1.8868797300587408,-2.041578110801088
0,1,0.9015422974978833,False,0.9015422974978833,3.2658906170431123,4.160607720032128,-0.8947171029890153,-0.3647416180285253,-0.5266318034509623,1.0325905797205477,-0.5299754849604901,1.4950989381936677
1,0,0.06911097324177055,False,0.9308890267582295,-6.418771508971757,-9.653837755156824,3.235066246185069,1.3481865161263278,1.898859874103892,-1.9693645972313765,1.8868797300587408,-2.041578110801088
0,1,0.996803720087565,False,0.996803720087565,5.15981718981183,6.054534292800845,-0.8947171029890153,-0.3647416180285253,-0.5266318034509623,0.6573461826015572,-0.5299754849604901,0.9898593597658452
1,0,0.06384074713045997,False,0.93615925286954,-3.5981152805523005,-6.148010273075428,2.549894992523128,0.6630152624643866,1.898859874103892,-0.8436314058744049,1.8868797300587408,-2.041578110801088
0,1,0.9825091207726856,False,0.9825091207726856,-0.3052544056143246,0.9320483242056614,-1.237302729819986,-0.7073272448594959,-0.5266318034509623,-0.8436314058744049,-0.5299754849604901,1.4950989381936677
0,1,0.9942320304372425,False,0.9942320304372425,1.1002808571812577,1.6524123333393024,-0.5521314761580447,-0.0221559911975546,-0.5266318034509623,-0.0931426116364238,-0.5299754849604901,-0.020619797089799
1,0,0.04242489329225491,False,0.957575106707745,-4.704808199841631,-6.912117565533788,2.207309365692157,0.3204296356334159,1.898859874103892,-1.2188758029933957,1.8868797300587408,-2.041578110801088
0,1,0.9498094353975562,False,0.9498094353975562,4.360793354997466,5.598096084817452,-1.237302729819986,-0.7073272448594959,-0.5266318034509623,1.4078349768395382,-0.5299754849604901,1.4950989381936677
1,0,0.01465877384728387,False,0.9853412261527161,-3.922729990341458,-5.4261122751692366,1.5033822848277787,2.0333577697882688,-0.5266318034509623,-0.8436314058744049,-0.5299754849604901,-1.0310989539454434
0,1,0.9706701784344018,False,0.9706701784344018,2.0468097467592115,2.941526849748227,-0.8947171029890153,-0.3647416180285253,-0.5266318034509623,1.0325905797205477,-0.5299754849604901,1.4950989381936677
1,0,0.06717699503293602,False,0.9328230049670639,-3.8081500357339353,-8.413558789242886,4.605408753508952,2.7185290234502104,1.898859874103892,-1.594120200112386,1.8868797300587408,-0.5258593755176212
0,1,0.5574472266238865,False,0.5574472266238865,-6.1691382859356905,-7.006105144303964,0.8369668583682743,-1.0499128716904669,1.898859874103892,-1.9693645972313765,1.8868797300587408,-1.5363385323732657
1,0,0.06384040297508141,False,0.9361595970249186,-4.203193666780141,-7.43825991296521,3.235066246185069,1.3481865161263278,1.898859874103892,-1.594120200112386,1.8868797300587408,-1.5363385323732657
0,1,0.9861049179096278,False,0.9861049179096278,1.7677791120739073,2.662496215062923,-0.8947171029890153,-0.3647416180285253,-0.5266318034509623,1.0325905797205477,-0.5299754849604901,0.4846197813380231
0,1,0.9845927376518171,False,0.9845927376518171,1.8367874664713084,3.416675823122265,-1.579888356650957,-1.0499128716904669,-0.5266318034509623,1.0325905797205477,-0.5299754849604901,-0.5258593755176212
0,1,0.996107061756989,False,0.996107061756989,2.3803485543765888,3.2750656573656043,-0.8947171029890153,-0.3647416180285253,-0.5266318034509623,-0.4683870087554144,-0.5299754849604901,1.4950989381936677
1,0,0.024618395536270783,False,0.9753816044637292,-3.759712352017056,-7.337364225033095,3.57765187301604,1.6907721429572984,1.898859874103892,-0.8436314058744049,1.8868797300587408,-0.020619797089799
0,1,0.9948501025708933,False,0.9948501025708933,0.7910813740934076,1.685798477082423,-0.8947171029890153,-0.3647416180285253,-0.5266318034509623,0.2821017854825666,-0.5299754849604901,0.9898593597658452
0,1,0.9968771157934634,False,0.9968771157934634,-0.2311879640972134,1.0061147657227725,-1.237302729819986,-0.7073272448594959,-0.5266318034509623,0.2821017854825666,-0.5299754849604901,-0.020619797089799
0,1,0.9855872197447978,False,0.9855872197447978,0.0523827611904036,0.947099864179419,-0.8947171029890153,-0.3647416180285253,-0.5266318034509623,-0.4683870087554144,-0.5299754849604901,0.9898593597658452
0,1,0.9908666542758061,False,0.9908666542758061,3.525122017801201,4.7624247476211865,-1.237302729819986,-0.7073272448594959,-0.5266318034509623,1.4078349768395382,-0.5299754849604901,1.4950989381936677
1,0,0.0021385122364490955,False,0.9978614877635509,-6.153723059234382,-9.73137493225042,3.57765187301604,1.6907721429572984,1.898859874103892,-1.594120200112386,1.8868797300587408,-1.5363385323732657
0,1,0.9907606603416588,False,0.9907606603416588,0.5282249279689871,1.4229420309580023,-0.8947171029890153,-0.3647416180285253,-0.5266318034509623,-0.4683870087554144,-0.5299754849604901,0.9898593597658452
0,1,0.9894025789362135,False,0.9894025789362135,1.8977742933827388,2.792491396371754,-0.8947171029890153,-0.3647416180285253,-0.5266318034509623,0.6573461826015572,-0.5299754849604901,0.9898593597658452
1,0,0.1826770429728108,False,0.8173229570271892,-5.912098888790556,-9.832336388637566,3.92023749984701,2.0333577697882688,1.898859874103892,-1.2188758029933957,1.8868797300587408,-2.041578110801088
0,1,0.975368173387611,False,0.975368173387611,3.072042525316093,3.966759628305108,-0.8947171029890153,-0.3647416180285253,-0.5266318034509623,0.2821017854825666,-0.5299754849604901,0.4846197813380231
0,1,0.9959232181423844,False,0.9959232181423844,1.4697082053209631,2.364425308309978,-0.8947171029890153,-0.3647416180285253,-0.5266318034509623,0.2821017854825666,-0.5299754849604901,-0.5258593755176212
0,1,0.7402759847173842,False,0.7402759847173842,-7.394036205198877,-11.999444958707828,4.605408753508952,2.7185290234502104,-0.5266318034509623,-1.9693645972313765,1.8868797300587408,-2.041578110801088
